"","baseMean","log2FC","log2FC_shrunken","lfcSE_shrunken","stat","pvalue","padj"
"ENSGALG00010022774",213.322474173403,-1.03914549394576,-0.0819824379175336,0.537004778803777,-0.55464475752404,NA,NA
"ENSGALG00010012867",620.709336237817,0.103000945338369,0.068291857488251,0.315078781876884,0.269331498181533,0.78767459535955,0.860220202093597
"ENSGALG00010024389",840.989298509177,-0.735679927053228,-0.633201199453786,0.279410900132138,-2.59252592132222,0.00952740013352126,0.0286112916986814
"ENSGALG00010020928",1936.51119147995,-0.409646616504279,-0.3599735597016,0.218756206914698,-1.79066107792197,0.0733476992286542,0.148762596029658
"ENSGALG00010001708",553.14626854602,-0.758120837515013,-0.520009537775211,0.414218634290319,-1.69288575057423,0.0904772161444573,0.175211735169607
"ENSGALG00010022178",84.1392192364553,-0.11960581360377,-0.0648172485066135,0.371809520178416,-0.238785728777686,0.811271736953973,0.876958146137644
"ENSGALG00010008325",479.771583296431,0.562680387486112,0.443994624289699,0.308929035861467,1.70952943852861,0.0873529234748673,0.170572336672797
"ENSGALG00010008768",395.794860487913,0.762169881238015,0.515907006863186,0.420250380253624,1.66879707737694,0.095157602138243,0.182092969291981
"ENSGALG00010018150",1588.37510464616,-0.0109296317843335,-0.0103844187377975,0.103800802345262,-0.103404951832211,0.917641582222824,0.946761600961077
"ENSGALG00010017516",6672.15718865711,-0.390647787084008,-0.365243982421736,0.155483607810731,-2.45927479096437,0.0139218013260739,0.0391431764852292
"ENSGALG00010002039",443.268381378302,0.398424087008627,0.358664325088066,0.195507938663892,1.96806558951008,0.0490604914819836,0.107883719111304
"ENSGALG00010019223",795.136271503087,-0.331287135741626,-0.315827345486757,0.145161408943481,-2.23130133523721,0.0256611752982328,0.0645467158716419
"ENSGALG00010029400",9.81418755640548,-0.477925888341516,-0.141161949925581,0.479233112963507,-0.557512298369556,0.577177458769034,0.697435074064927
"ENSGALG00010024639",930.695668730114,0.339434254647285,0.330021977581975,0.107687030040202,3.11714979411552,0.00182608761387677,0.00735545597917189
"ENSGALG00010021722",2963.11255604722,-0.324059149401299,-0.289690561389597,0.191815691179424,-1.61938244302062,0.105365002023539,0.197582545563294
"ENSGALG00010018354",663.910820478953,-0.645354440364579,-0.6033297214491,0.181211616031008,-3.53167234353082,0.000412940675824723,0.00210975145284995
"ENSGALG00010022366",778.221387396151,-0.0782528334981513,-0.0710800161673735,0.159275629533679,-0.470744002088407,0.637823557764255,0.745823207047829
"ENSGALG00010014902",971.723200633917,0.277426005669457,0.258118709883017,0.158487841290214,1.69727929482964,0.0896438698274427,0.17393854798791
"ENSGALG00010005177",210.232093997274,-0.036454586007536,-0.0295123238112809,0.23346340512388,-0.141400956848954,0.887553198409519,0.928790818197299
"ENSGALG00010001234",512.88333281091,1.00568207753492,0.777528579621983,0.422554414177891,2.38673232524839,0.0169988630343507,0.0461196739152659
"ENSGALG00010029352",378.332560019109,-0.836935102132165,-0.770190872174276,0.226313684765646,-3.69737554381587,0.000217839959336669,0.00123306820148267
"ENSGALG00010029542",571.39889047561,0.220758748507061,0.190111838566702,0.214169494553431,0.962982841718192,0.335556134035138,0.475760871441939
